Title,Url,State
Las Provincias,https://www.lasprovincias.es/,spain
Qué!,https://www.que.es/,spain
El Diario Vasco,https://www.diariovasco.com/,spain
La Voz de Galicia,https://www.lavozdegalicia.es/,spain
La Nueva España,https://www.lne.es/,spain
Diario de Navarra,https://www.diariodenavarra.es/,spain
El Mercantil Valenciano,https://www.levante-emv.com/,spain
Heraldo de Aragón,https://www.heraldo.es/,spain
Hiiraan Online,https://www.hiiraan.com/,somalia
Simba news,http://www.simbanews.net/,somalia
Puntland Post,http://puntlandpost.net/,somalia
Garowe Online,https://www.garoweonline.com/,somalia
Haatuf,http://haatuf.net/,somalia
wardheernews.com,http://www.wardheernews.com/,somalia
Horseed Media,https://horseedmedia.net/,somalia
Shabelle Radio,http://radioshabelle.com/,somalia
Radio Mogadishu,http://www.radiomuqdisho.net/,somalia
Somali Broadcasting Corporation (SBC),http://allsbc.com/,somalia
Somalilandpress,http://www.somalilandpress.com/,somalia
AllAfrica Somalia,http://allafrica.com/somalia/,somalia
BBC Somali,https://www.bbc.com/somali,somalia
Al Sadda,http://alsadda.net/,sudan
Sudan Tribune,http://www.sudantribune.com/,sudan
Al-Rayaam,http://sudaneseonline.com/,sudan
Alnilin,http://www.alnilin.com/,sudan
Almshaheer,http://www.almshaheer.com/,sudan
Alintibaha,http://www.alintibaha.net/,sudan
Sudanile,http://www.sudanile.com/,sudan
Al Rakoba,https://www.alrakoba.net/,sudan
Al Bawaba,https://www.albawaba.com/,sudan
Sudan News Agency (Suna),http://suna-sd.net/,sudan
Sudan Vision,http://www.svdaily.net/,sudan
Radio Dabanga,https://www.dabangasudan.org/en,sudan
Tetube.net,https://www.tetube.net/,sudan
Vokes and Elsheikh Tiab,http://www.vokes-elsheikh.com/,sudan
Radio Tamazuj,https://radiotamazuj.org/en,sudan
All Africa Sudan,https://allafrica.com/sudan/,sudan
Dagens Nyheter,http://www.dn.se/,sweden
Svenska Dagbladet,https://www.svd.se/,sweden
Metro,https://www.metro.se/,sweden
Dalarnas tidningar,http://www.dt.se/,sweden
Nordstjernan,http://www.nordstjernan.com/,sweden
Göteborgs-Posten,http://www.gp.se/,sweden
The Local,https://www.thelocal.se/,sweden
Sydsvenskan,https://www.sydsvenskan.se/,sweden
Dagen,http://www.dagen.se/,sweden
Expressen,http://www.expressen.se/,sweden
Aftonbladet,http://www.aftonbladet.se/,sweden
Arbetarbladet,http://www.arbetarbladet.se/,sweden
Dala-Demokraten,http://www.dalademokraten.se/,sweden
Borås Tidning,http://www.bt.se/,sweden
Dagens Industri (DI),http://www.di.se/,sweden
Dagens Handel,http://www.dagenshandel.se/,sweden
Hallandsposten,http://www.hallandsposten.se/,sweden
TTELA,http://www.ttela.se/,sweden
Hallands Nyheter,http://www.hn.se/,sweden
Helsingborgs Dagblad,https://www.hd.se/,sweden
Norrländska Socialdemokraten,http://www.nsd.se/,sweden
Nerikes Allehanda,http://www.na.se/,sweden
Nya Wermlands-Tidningen,http://nwt.se/,sweden
Västerbottens Folkblad,http://www.folkbladet.nu/,sweden
Västerbottens-Kuriren,http://www.vk.se/,sweden
Alingsås tidning,http://www.alingsastidning.se/,sweden
Allehanda.se,http://www.allehanda.se/,sweden
Alingsåskuriren,http://www.alingsaskuriren.se/,sweden
Arbetaren,http://www.arbetaren.se/,sweden
Alekuriren,http://www.alekuriren.se/,sweden
Östgöta Correspondenten,http://www.corren.se/,sweden
Avesta tidning,http://www.avestatidning.com/,sweden
Arboga tidning,http://www.bblat.se/,sweden
Barometern,http://www.barometern.se/,sweden
Blekingeposten,http://www.blekingeposten.se/,sweden
Enköpingsposten,http://eposten.se/,sweden
Eskilstunakuriren med Strängnäs tidning,https://www.ekuriren.se/,sweden
Blekinge läns tidning,http://www.bltsydostran.se/,sweden
Bohusläningen,http://www.bohuslaningen.se/,sweden
Finnveden nu,http://www.nutidningen.nu/,sweden
Fagerstaposten,http://www.fagersta-posten.se/,sweden
Folkbladet,http://www.folkbladet.se/,sweden
Flamman,http://flamman.se/,sweden
Dalabygden,http://dalabygden.se/,sweden
Smålands-Tidningen,https://www.smt.se/,sweden
Gastriklands Tidning,http://gastriklandstidning.se/,sweden
Jonkopings Posten,https://www.jp.se/,sweden
Kinda-Posten,http://www.kindaposten.se/,sweden
Gefle Dagblad,http://www.gd.se/,sweden
Olandsbladet,http://www.olandsbladet.se/,sweden
Östra Småland och Nyheterna,http://www.ostrasmaland.se/,sweden
Ystads Allehanda,http://www.ystadsallehanda.se/,sweden
Västgöta-Bladet,https://www.vastgotabladet.se/,sweden
Vasterbottningen,http://www.vasterbottningen.se/,sweden
Norra Halland,http://norrahalland.se/,sweden
Nord Sverige,http://www.nordsverige.se/,sweden
Mariestads Tidningen,http://molndalsposten.se/,sweden
8 Sidor,http://8sidor.se/,sweden
Kungalvs Posten,http://kungalvsposten.se/,sweden
Lysekilsposten,http://www.lysekilsposten.se/,sweden
Tidningen Härjedalen,http://www.tidningenharjedalen.se/,sweden
Södermanlands Nyheter,https://www.sn.se/,sweden
Vestmanlands Läns Tidning,https://vlt.se/,sweden
Trelleborgs Allehanda,http://www.trelleborgsallehanda.se/,sweden
Blick,https://www.blick.ch/,switzerland
20 Minuten,https://www.20min.ch/,switzerland
The Local,https://www.thelocal.ch,switzerland
Le News,https://lenews.ch,switzerland
Basellandschaftliche Zeitung,https://www.basellandschaftlichezeitung.ch/,switzerland
Neue Luzerner Zeitung (Neue LZ),https://www.luzernerzeitung.ch/,switzerland
Tages-Anzeiger,https://www.tagesanzeiger.ch/sonntagszeitung/,switzerland
Neue Zürcher Zeitung (NZZ),https://www.nzz.ch/,switzerland
Blick am Abend,https://www.blickamabend.ch/,switzerland
Aargauer Zeitung,https://www.aargauerzeitung.ch/,switzerland
Basler Zeitung,http://bzm.ch/,switzerland
Berner Zeitung (BZ),https://www.bernerzeitung.ch/,switzerland
Basler Zeitung,http://bazonline.ch/,switzerland
Bieler Tagblatt,http://www.bielertagblatt.ch/,switzerland
St. Galler Tagblatt,https://www.tagblatt.ch/,switzerland
Der Bund,https://www.derbund.ch/,switzerland
Die Südostschweiz,https://www.suedostschweiz.ch/,switzerland
Tessiner Zeitung,http://www.tessinerzeitung.ch/,switzerland
TagesWoche,https://tageswoche.ch/,switzerland
General Anzeiger,http://brugg-zurzach.regiomagazin.ch/site/index.cfm,switzerland
Cash,https://www.cash.ch/,switzerland
SonntagsZeitung,https://www.tagesanzeiger.ch/sonntagszeitung/,switzerland
Zofinger Tagblatt,https://zofingertagblatt.ch/,switzerland
Neue Fricktaler Zeitung,http://www.nfz.ch/,switzerland
Der Brienzer,https://www.derbrienzer.ch/,switzerland
Berner Oberlander,https://www.berneroberlaender.ch/,switzerland
Rumlanger,https://www.zuonline.ch/,switzerland
Zurichsee Zeitung,https://www.zsz.ch/,switzerland
March Anzeiger,http://www.hoefner.ch/,switzerland
Der Landbote,https://www.landbote.ch/,switzerland
Handelszeitung,https://www.handelszeitung.ch/,switzerland
Anzeiger vom Rottal,http://www.anzeigervomrottal.ch/,switzerland
Schweizer Bauer,https://www.schweizerbauer.ch/,switzerland
Vorwaerts,http://www.vorwaerts.ch/,switzerland
Winterthurer Zeitung,http://www.winterthurer-zeitung.ch/,switzerland
Wiler Nachrichten,http://www.wiler-nachrichten.ch/,switzerland
Zuger Woche,http://www.zugerwoche.ch/,switzerland
Tagblatt der Stadt Zürich,http://www.tagblattzuerich.ch/home.html,switzerland
St. Galler Nachrichten,http://www.st-galler-nachrichten.ch/,switzerland
Frutiglander,http://www.frutiglaender.ch/,switzerland
Jungfrau Zeitung,https://www.jungfrauzeitung.ch/,switzerland
Schaffhauser AZ,https://www.shaz.ch/,switzerland
Simmental Zeitung,http://www.simmentalzeitung.ch/,switzerland
Fridolin,https://www.fridolin.ch/,switzerland
Schaffhauser Nachrichten,https://www.shn.ch/,switzerland
Walliser Bote,https://www.1815.ch/,switzerland
Baernerbaer,https://baernerbaer.ch/,switzerland
Engadiner Post,http://www.engadinerpost.ch/,switzerland
Sarganserländer,https://www.sarganserlaender.ch/rubriken/aktuell/,switzerland
Coopzeitung,http://www.coopzeitung.ch/startseite,switzerland
March-Anzeiger,http://www.marchanzeiger.ch/,switzerland
Aarauer Nachrichten,http://www.aarauer-nachrichten.ch/,switzerland
March-Anzeiger,http://www.marchanzeiger.ch/,switzerland
NZZ am Sonntag,https://nzzas.nzz.ch/,switzerland
Schweizerzeit,https://www.schweizerzeit.ch/cms/,switzerland
Central News Agency (CNA),http://www.cna.com.tw/,taiwan
China Post (英文中國郵報),https://chinapost.nownews.com/,taiwan
Liberty Times (自由時報),http://www.ltn.com.tw/,taiwan
Mandarin Daily News (國語日報),http://www.mdnkids.com/,taiwan
The News Lens (關鍵評論網),https://www.thenewslens.com/,taiwan
United Daily News (聯合報),https://udn.com/news/index,taiwan
Apple Daily Taiwan (蘋果日報),https://tw.appledaily.com/,taiwan
China Times (中國時報),http://www.chinatimes.com/,taiwan
Taipei Times (臺北時報),http://www.taipeitimes.com/,taiwan
Taiwan News (臺灣英文新聞),https://www.taiwannews.com.tw/,taiwan
Taiwan Journal,https://www.taiwantoday.tw/,taiwan
Storm Media,https://www.storm.mg/,taiwan
Taiwan Review,http://taiwanreview.nat.gov.tw/,taiwan
Tourism Bureau,http://eng.taiwan.net.tw/,taiwan
Taiwan Times (台灣時報),http://www.twtimes.com.tw/,taiwan
ETtoday,https://www.ettoday.net/,taiwan
NowNews,https://www.nownews.com/,taiwan
Kinmen Daily News (金門日報),http://www.kmdn.gov.tw/,taiwan
Matsu Daily (馬祖日報),http://www.matsu-news.gov.tw/,taiwan
Taiwan Daily (台灣日報),http://www.taiwandaily.net/,taiwan
New Talk,https://newtalk.tw/,taiwan
Taiwan People News,http://www.peoplenews.tw/,taiwan
Digi Times,https://www.digitimes.com.tw/,taiwan
FTV,http://www.ftv.com.tw/,taiwan
Up Media,https://www.upmedia.mg/,taiwan
cvYes,https://www.cnyes.com/,taiwan
BCC,http://www.bcc.com.tw/,taiwan
China Daily News,http://www.cdns.com.tw/,taiwan
Taiwan Shin Sheng Daily News,http://www.tssdnews.com.tw/,taiwan
ksnews.com.tw,http://www.ksnews.com.tw/,taiwan
Penghu Times,http://www.penghutimes.com/,taiwan
ctee.com.tw,http://ctee.com.tw/,taiwan
Radio Taiwan International (RTI),http://english.rti.org.tw/,taiwan
International Community Radio Taipei (ICRT),http://www.icrt.com.tw/,taiwan
China Television Company (CTV),http://new.ctv.com.tw/,taiwan
My People,http://www.mypeople.tw/,taiwan
Merit Times,http://www.merit-times.com.tw/,taiwan
Chinese Television System (中華電視公司 - 華視),http://www.cts.com.tw/,taiwan
Taiwan Television Enterprise (TTV),http://www.ttv.com.tw/,taiwan
idn.com.tw,http://www.idn.com.tw/,taiwan
Twnews Daily,http://www.twnewsdaily.com/,taiwan
Youth Daily News,https://www.ydn.com.tw/,taiwan
Taipei Soir,http://www.taipeisoir.net/,taiwan
Yahoo news Taiwan,https://tw.news.yahoo.com/,taiwan
MSN 新聞頻道首頁,https://www.msn.com/zh-tw/news,taiwan
EpochTimes,http://www.epochtimes.com/,taiwan
Habari Leo,http://www.habarileo.co.tz/,tanzania
Daily News,http://www.dailynews.co.tz/,tanzania
Citizen,http://www.thecitizen.co.tz/,tanzania
IPP Media,https://www.ippmedia.com/,tanzania
Mwananchi,http://www.mwananchi.co.tz/,tanzania
Mwanaspoti,http://www.mwanaspoti.co.tz/,tanzania
Mtanzania,http://mtanzania.co.tz/,tanzania
mzalendo.net,https://www.mzalendo.net/,tanzania
Raia Mwema,http://www.raiamwema.co.tz/,tanzania
Arusha Times,https://www.arushatimes.co.tz/,tanzania
Tanzania Today,http://www.tanzaniatoday.co.tz/,tanzania
24 Tanzania,https://24tanzania.com/,tanzania
Shaffih Daud,http://shaffihdauda.co.tz/,tanzania
Guardian,https://www.guardian.co.tz/,tanzania
Star TV,http://www.startv.co.tz/,tanzania
Independent Television (ITV),https://www.itv.co.tz/,tanzania
All Africa,https://allafrica.com/tanzania/,tanzania
BBC Tanzania,https://www.bbc.co.uk/news/world-africa-14095776,tanzania
Tanzania Broadcasting Corporation (TBC),http://tbc.go.tz/,tanzania
Tajikistan News,https://www.news.tj/en,tajikistan
Tajikistan News.Net,https://www.tajikistannews.net,tajikistan
Jumhuriyat,http://www.jumhuriyat.tj/,tajikistan
Faraj,http://faraj.tj/,tajikistan
avesta.tj,http://avesta.tj/,tajikistan
Times of Central Asia,http://www.timesca.com/,tajikistan
khovar.tj,http://khovar.tj/,tajikistan
Radio Tiroz,http://tiroz.org/,tajikistan
Matangi Tonga,http://matangitonga.to/,tonga
Nepituno Tonga,http://nepituno.to/,tonga
Kaniva Tonga,https://kanivatonga.nz/,tonga
Tnews Tongan,https://www.tnews.co.nz,tonga
SIBC Online,http://www.sibconline.com.sb/,tonga
TBC,http://www.tonga-broadcasting.net/,tonga
Trinidad Express,http://www.trinidadexpress.com/,trinidad-tobago
Newsday,https://newsday.co.tt/,trinidad-tobago
Trinidad Guardian,http://www.guardian.co.tt/,trinidad-tobago
Loop TT News,http://www.looptt.com/,trinidad-tobago
Catholic News,https://catholicnewstt.com/,trinidad-tobago
Trinidad and Tobago News,http://www.trinidadandtobagonews.com/,trinidad-tobago
CCN TV 6,https://www.tv6tnt.com/,trinidad-tobago
Esshafa,http://www.essahafa.tn/,tunisia
Tunisia Live,https://www.tunisia-live.net,tunisia
La Presse Tunisie,http://www.lapresse.tn/,tunisia
Le Temps,http://www.letemps.com.tn/,tunisia
Realites,https://www.realites.com.tn/,tunisia
Agence Tunis Afrique Presse,http://www.tap.info.tn/,tunisia
Le magazine Tendance,http://www.tendancemag.com/,tunisia
Le Soir,https://www.elmassaa.tn/,tunisia
As-Sabah Newspaper,http://www.assabah.com.tn/,tunisia
Al Chourouk,http://www.alchourouk.com/,tunisia
Tunisie Focus,http://www.tunisiefocus.com/,tunisia
Tunis Daily News,http://www.tdailynews.net/,tunisia
Le Maghreb,http://ar.lemaghreb.tn/,tunisia
L'Economiste,https://www.leconomistemaghrebin.com/,tunisia
El Khabar,http://www.elkhabar.com.tn/,tunisia
Al-Watania,http://www.watania1.tn/,tunisia
Nessma TV,https://www.nessma.tv/,tunisia
El Hiwar Ettounsi TV,https://www.elhiwarettounsi.com/,tunisia
Tunivisions,https://tunivisions.net/,tunisia
Mosaique FM,http://www.mosaiquefm.net/ar/,tunisia
Tunisian Radio,http://www.radiotunisienne.tn/,tunisia
BBC News- Tunisia,https://www.bbc.com/news/world-africa-14107241,tunisia
Gulf News,https://gulfnews.com/uae,united-arab-emirates
National (Abu Dhabi),https://www.thenational.ae/,united-arab-emirates
Khaleej Times,https://www.khaleejtimes.com/,united-arab-emirates
Al Khaleej,http://www.alkhaleej.ae/,united-arab-emirates
Al Bayan,https://www.albayan.ae/,united-arab-emirates
Al Ittihad,https://www.alittihad.ae/,united-arab-emirates
UAE Xpress,https://gulfnews.com/uae/xpress,united-arab-emirates
Sport 360,http://sport360.com/,united-arab-emirates
MENA Herald,https://www.menaherald.com/,united-arab-emirates
Time Out Dubai,https://www.timeoutdubai.com/,united-arab-emirates
WAM/Emirates News Agency,http://wam.ae/ar,united-arab-emirates
Al Roeya,http://www.alroeya.ae/,united-arab-emirates
Emirates247,https://www.emirates247.com/,united-arab-emirates
Emaratalyoum,https://www.emaratalyoum.com/,united-arab-emirates
Arabian Business,https://www.arabianbusiness.com/,united-arab-emirates
AME Info(in English),https://ameinfo.com/,united-arab-emirates
Gulf Today,http://gulftoday.ae/,united-arab-emirates
Al Arabiya Tv,https://www.alarabiya.net/,united-arab-emirates
Dubai Sport Tv,http://www.dubaisports.ae/,united-arab-emirates
Radio Abu Dhabi,http://www.adradio.ae/,united-arab-emirates
Sky News Arabia,https://www.skynewsarabia.com/,united-arab-emirates
Abu Dhabi TV,http://www.adtv.ae/,united-arab-emirates
Kabayan Weekly,https://kabayanweekly.com/,united-arab-emirates
Arabian Post,https://thearabianpost.com/,united-arab-emirates
Fujairah Today,http://fujairahtoday.ae/,united-arab-emirates
Monitor,http://www.monitor.co.ug/,uganda
New Vision,https://www.newvision.co.ug/,uganda
Red Pepper,https://www.redpepper.co.ug/,uganda
Bukedde,https://www.bukedde.co.ug/,uganda
Weekly Observer,https://www.observer.ug/,uganda
Ugandan Diaspora,http://www.ugandandiasporanews.com/,uganda
Independent,https://www.independent.co.ug/,uganda
Uganda Media Centre,http://www.mediacentre.go.ug/,uganda
IInvestigator,https://theinvestigatornews.com/,uganda
ugpulse.com,http://www.ugpulse.com/,uganda
Radio One,http://radioonefm90.com/,uganda
East African Business Week,https://www.busiweek.com/,uganda
BBC News Uganda,https://www.bbc.co.uk/news/world-africa-14107906,uganda
Financial Times (FT),https://www.ft.com/,uk
The Telegraph,https://www.telegraph.co.uk/,uk
Guardian,https://www.theguardian.com/,uk
Evening Standard,https://www.standard.co.uk/,uk
The Times,https://www.thetimes.co.uk/,uk
The Sun,https://www.thesun.co.uk/,uk
Mirror,https://www.mirror.co.uk/,uk
Independent,https://www.independent.co.uk/,uk
Economist,https://www.economist.com/,uk
Daily Mail,https://www.dailymail.co.uk/,uk
Manchester Evening News,https://www.manchestereveningnews.co.uk/,uk
Press and Journal,https://www.pressandjournal.co.uk/,uk
The Oxford Times,https://www.oxfordtimes.co.uk/,uk
News Letter,https://www.newsletter.co.uk/,uk
Express,https://www.express.co.uk/,uk
Star,https://www.dailystar.co.uk/,uk
Record,https://www.dailyrecord.co.uk/,uk
Morning Star,https://www.morningstaronline.co.uk/,uk
Express & Star,https://www.expressandstar.com/,uk
Birmingham Mail,https://www.birminghammail.co.uk/,uk
First News,https://www.firstnews.co.uk/,uk
BBC,https://www.bbc.co.uk/,uk
Stage,https://www.thestage.co.uk/,uk
Kentish Express,https://www.kentonline.co.uk/,uk
Western Mail,https://www.walesonline.co.uk/,uk
Catholic Herald,https://www.catholicherald.co.uk/,uk
Newbury Weekly News,https://www.newburytoday.co.uk/,uk
Kyiv Post,https://www.kyivpost.com/,ukraine
Ekspres,http://www.expres.ua/,ukraine
day.kyiv.ua,http://day.kyiv.ua/uk,ukraine
Uryadovy Kuryer,http://ukurier.gov.ua/uk/,ukraine
Ukrayinska Pravda,https://www.pravda.com.ua/,ukraine
Komsomolskaya Pravda in Ukraine,https://kp.ua/,ukraine
Fakty i Kommentarii,https://fakty.ua/,ukraine
DELO,https://delo.ua/,ukraine
Zerkalo Nedeli,https://zn.ua/,ukraine
Silski Visti,http://www.silskivisti.kiev.ua/,ukraine
Holos Ukrayiny,http://www.golos.com.ua/,ukraine
Vecherniy Kharkov,https://vecherniy.kharkov.ua/,ukraine
Ukrayina Moloda,http://www.umoloda.kiev.ua/,ukraine
Odessa Daily,http://odessa-daily.com.ua/,ukraine
Vysoky Zamok,https://wz.lviv.ua/,ukraine
